handshake_ms
323
320
321
319
452
721
453
321
452
322
451
719
452
322
321
524
322
1333
320
320
319
320
320
320
422
322
321
320
451
451
323
322
320
320
320
1341
321
321
321
321
639
321
1321
1339
320
321
452
452
323
321
322
323
454
455
324
453
323
323
322
323
507
322
321
323
323
324
323
322
320
451
322
456
322
324
321
322
320
321
320
452
321
651
321
321
322
323
449
321
1322
1323
320
321
320
452
319
321
320
451
319
320
451
450
452
453
322
322
323
323
327
1968
329
324
325
328
324
323
326
326
724
327
455
328
324
326
326
327
327
1324
324
323
324
325
324
326
324
456
324
323
326
461
326
324
324
326
326
502
995
460
457
325
460
425
324
326
330
326
325
724
456
325
325
324
325
723
324
322
324
322
525
319
321
524
506
318
319
631
1328
721
720
321
421
320
325
319
533
730
1324
425
725
323
323
324
326
326
325
1326
326
325
326
325
