handshake_ms
221
221
1233
220
222
219
1225
1222
220
220
219
219
406
219
220
221
221
219
220
220
219
220
221
222
220
220
220
219
219
219
220
220
220
220
221
220
220
1230
221
221
219
220
221
219
221
220
220
528
219
219
221
221
221
220
620
351
219
621
219
219
220
396
220
1241
220
220
219
221
219
219
220
352
219
219
220
219
409
220
220
220
220
220
221
219
220
620
222
219
220
220
221
219
221
408
219
351
1362
620
223
621
220
621
219
220
220
221
219
222
220
220
222
220
220
349
219
219
219
220
352
220
221
220
219
219
219
219
350
221
220
220
220
221
221
219
220
219
219
219
219
220
220
220
219
350
219
221
403
221
220
426
222
219
220
221
218
221
221
219
220
219
220
220
220
221
219
219
220
220
220
220
223
220
397
220
219
351
220
220
222
219
221
219
351
220
222
222
224
621
220
221
219
221
221
221
620
1233
220
1235
222
219
