handshake_ms
327
325
325
325
754
327
330
458
324
325
327
325
652
327
726
325
325
329
327
327
455
456
454
328
327
329
1332
326
326
328
326
326
325
326
327
327
326
325
747
455
327
326
325
325
325
326
457
327
591
329
325
325
520
531
326
457
725
328
325
326
326
327
327
326
327
327
725
326
456
325
1327
325
325
456
328
456
725
324
327
457
326
1327
329
326
328
457
425
327
1331
326
324
326
325
1343
1333
325
326
325
556
756
325
326
425
327
327
327
326
326
425
327
326
326
1432
329
456
325
326
455
324
326
329
325
592
327
455
328
457
326
325
328
325
326
2437
326
327
325
329
325
2442
326
326
327
325
854
1756
327
1339
325
327
724
327
326
426
324
326
325
328
326
324
324
326
325
325
327
1740
325
745
2354
327
327
324
725
326
324
325
327
425
1431
588
327
325
331
328
325
744
656
1337
327
725
325
326
326
326
429
325
325
327
1438
325
325
