handshake_ms
323
523
324
449
322
323
724
322
325
323
325
323
326
326
327
460
328
562
329
464
325
325
323
324
326
326
327
726
323
325
455
323
325
324
321
1335
426
2355
327
326
325
330
328
457
557
426
328
872
427
326
329
725
326
457
324
633
658
554
328
425
325
456
326
459
455
457
558
326
325
325
330
325
464
457
326
328
325
1334
325
322
324
323
324
324
663
326
326
324
507
327
325
329
709
327
329
327
326
456
326
327
642
325
325
2371
455
426
2358
1334
754
326
327
328
328
327
326
1342
328
514
426
326
458
458
327
325
328
328
4292
327
326
426
326
458
453
325
327
1339
749
456
325
662
326
746
457
325
326
458
324
512
326
325
1346
458
326
326
325
326
327
326
426
458
327
328
326
458
325
727
327
453
327
325
325
1352
658
324
457
643
327
325
326
457
325
325
724
326
325
729
326
328
727
1729
695
328
1324
326
428
1373
327
1373
324
458
