handshake_ms
629
322
321
321
319
321
954
320
453
319
626
320
323
319
1349
554
321
321
319
322
323
320
320
728
321
451
322
319
321
321
319
420
324
321
323
322
453
320
323
649
1457
320
322
321
422
322
323
676
665
655
321
322
454
323
650
326
325
424
320
322
321
453
322
320
321
323
322
641
324
322
324
324
456
323
324
322
667
454
324
322
453
741
665
324
454
553
325
323
323
324
324
1348
325
324
324
324
1727
323
323
323
499
323
322
515
421
321
322
423
729
424
1344
452
321
320
906
319
321
421
322
1722
2852
729
421
320
421
321
420
320
1460
321
505
321
1565
321
1451
756
321
320
651
1139
321
320
321
322
321
320
319
420
321
450
323
322
1339
320
1330
319
320
422
321
321
320
321
321
1330
453
1323
322
323
321
322
321
323
323
324
323
454
454
1341
323
322
322
1337
453
322
650
319
320
320
320
450
321
320
322
321
321
322
320
322
321
322
