handshake_ms
325
1337
325
725
330
326
327
454
387
326
327
325
325
326
327
325
1136
329
325
328
326
328
726
457
326
325
328
457
741
763
327
325
326
328
326
327
326
455
326
328
455
326
327
1736
324
426
1661
325
454
325
326
326
456
749
327
887
456
585
754
326
507
859
1413
663
557
324
426
327
428
725
326
325
324
325
1340
324
324
457
325
324
325
859
325
1465
332
727
326
325
772
724
326
327
326
1440
527
325
326
458
887
324
326
456
524
325
456
323
323
321
2447
867
723
326
329
325
1611
740
1328
328
327
328
329
325
326
457
428
453
327
426
459
753
329
455
325
325
327
456
759
329
327
327
558
663
328
329
746
1330
326
870
1053
324
327
426
325
757
457
732
326
457
325
325
326
425
327
523
461
327
327
1426
324
427
556
328
327
594
322
448
721
748
328
327
597
328
455
324
1326
326
1903
819
323
1431
721
324
326
323
453
4065
327
1431
331
324
