handshake_ms
324
324
321
321
320
321
321
319
451
455
320
320
1328
322
742
321
320
321
321
321
453
320
320
320
323
321
320
321
321
322
322
325
323
322
320
321
321
324
322
321
321
323
1331
323
1325
322
321
321
422
723
326
321
325
423
450
723
322
321
323
322
322
324
324
323
322
324
323
325
322
321
321
321
322
323
323
321
320
321
322
324
325
331
323
422
322
321
321
322
322
322
321
322
322
321
320
320
321
321
321
322
328
326
321
320
320
323
320
320
320
450
325
323
324
327
322
319
320
319
320
322
322
319
319
320
320
321
323
422
321
321
321
449
321
323
323
321
323
324
322
320
322
321
323
319
321
321
722
320
321
320
321
320
321
319
320
321
320
320
320
321
320
321
323
324
323
320
321
322
319
319
320
320
320
321
320
320
319
322
320
320
319
319
321
322
322
320
321
320
322
321
454
323
325
324
320
324
322
321
449
319
