handshake_ms
1462
1750
1329
754
428
727
457
1485
2157
3101
326
1471
326
1334
327
326
728
328
1332
3907
555
325
328
726
325
454
456
327
747
325
1589
327
426
660
427
328
723
561
455
456
458
458
1235
863
325
735
326
325
639
458
326
327
557
1729
327
327
326
324
725
1531
1456
1462
851
459
729
326
1872
739
1460
725
726
736
428
325
556
1155
872
328
727
725
876
1338
752
1188
522
330
325
1339
1759
456
428
1337
1355
1337
456
1870
328
738
1459
1150
1459
324
329
1178
326
325
724
426
456
397
455
726
726
1116
327
504
1139
455
1330
326
751
2734
754
637
327
739
1342
326
328
1335
727
426
327
330
727
326
1310
558
326
453
327
328
2740
527
2751
325
1970
327
725
325
1465
425
725
327
762
875
427
725
555
457
1351
1449
1760
328
1155
726
1674
1327
558
327
458
586
4012
767
327
742
454
427
428
2918
325
325
1460
1134
327
559
728
2758
454
1339
326
329
327
1185
325
325
325
668
725
666
