handshake_ms
19
15
20
15
18
16
14
20
16
16
15
15
15
14
14
14
14
14
14
14
13
15
15
14
14
13
13
15
13
15
14
14
15
14
14
13
13
13
14
15
14
14
14
14
13
14
14
14
14
16
15
13
13
13
17
14
14
14
13
15
15
13
14
16
16
15
15
15
15
15
14
14
15
14
14
13
15
14
14
15
15
13
14
15
15
15
14
14
14
13
14
17
16
14
15
14
15
13
13
13
15
14
14
14
15
14
14
15
13
13
14
15
13
15
15
15
14
14
14
17
16
19
17
15
14
15
13
15
14
15
15
16
15
14
14
14
14
14
15
14
15
16
14
15
14
13
15
14
14
15
14
15
14
15
14
14
15
14
15
13
14
15
14
14
13
15
14
14
18
14
15
13
13
14
14
14
14
14
15
15
15
13
17
18
17
18
18
21
19
16
15
15
17
15
17
18
16
18
16
16
