handshake_ms
1419
725
808
324
724
831
453
457
454
555
1332
1461
1009
320
322
1066
1171
319
1660
322
872
1176
1588
1020
319
452
449
1331
451
321
736
841
321
321
448
752
320
753
321
423
553
720
320
321
318
422
319
698
448
1462
325
866
459
456
1890
726
589
755
2362
325
1465
324
1155
450
722
549
320
1334
318
321
552
721
320
720
1553
530
321
722
321
560
627
1338
322
621
325
518
790
1140
456
860
323
936
747
1207
723
453
422
1320
454
321
453
320
321
321
632
321
863
699
320
914
2732
3289
1468
1462
722
653
742
321
452
2759
1463
741
453
4554
1134
324
1733
324
1335
455
325
1137
457
2480
323
451
454
1010
1336
428
813
323
323
1732
427
327
440
725
725
746
1664
736
1341
455
325
453
785
324
14397
425
427
400
425
4043
3956
454
556
453
457
796
892
1485
425
325
2618
326
327
1458
2467
458
864
741
501
325
582
323
1732
425
1332
3837
2352
327
327
325
453
455
456
2362
734
325
