handshake_ms
324
320
323
323
322
323
682
325
425
328
325
324
326
327
425
328
325
326
326
327
517
328
328
325
328
325
325
322
321
323
322
322
320
323
321
320
322
321
320
321
322
323
321
321
321
320
322
319
319
320
321
322
320
321
322
324
323
323
627
322
320
455
325
327
327
327
326
325
326
328
326
326
326
325
327
326
328
460
462
327
326
329
328
325
326
326
530
326
327
326
326
324
725
325
642
325
330
326
327
329
326
325
326
325
325
329
328
328
327
327
327
499
332
326
326
326
326
329
327
333
455
326
329
329
328
326
327
327
326
325
328
325
326
456
327
325
327
327
328
328
327
328
329
327
430
326
428
326
327
326
326
327
326
855
455
325
425
326
326
327
325
325
326
327
328
327
327
668
326
325
325
325
726
327
326
325
327
336
327
325
324
326
427
328
458
327
329
1330
326
324
326
327
327
327
326
326
327
326
327
324
